Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,68.20999908447266,68.20999908447266,67.5,68.06999969482422,65.08377838134766,877800
2018-01-03,67.98999786376953,68.91000366210938,67.97000122070312,68.9000015258789,65.87736511230469,778800
2018-01-04,69.02999877929688,69.63999938964844,69.02999877929688,69.36000061035156,66.31718444824219,796500
2018-01-05,69.5,69.54000091552734,69.04000091552734,69.2300033569336,66.19288635253906,666800
2018-01-08,69.19999694824219,69.58999633789062,68.8499984741211,69.4800033569336,66.43192291259766,554700
2018-01-09,69.55999755859375,69.87000274658203,69.37999725341797,69.5,66.45104217529297,687600
2018-01-10,69.30999755859375,69.4000015258789,68.6500015258789,69.0,65.97296905517578,784900
2018-01-11,68.81999969482422,69.9800033569336,68.5999984741211,69.97000122070312,66.9004135131836,880900
2018-01-12,70.11000061035156,70.79000091552734,70.05000305175781,70.45999908447266,67.36894226074219,847700
2018-01-16,70.87999725341797,71.48999786376953,70.12000274658203,70.54000091552734,67.44540405273438,940100
2018-01-17,71.0,71.23999786376953,70.69999694824219,71.0199966430664,67.90435028076172,957200
2018-01-18,70.83999633789062,71.27999877929688,70.73999786376953,71.11000061035156,67.99040985107422,1022100
2018-01-19,71.54000091552734,75.16000366210938,71.2300033569336,71.91000366210938,68.75533294677734,1222000
2018-01-22,71.94999694824219,72.66000366210938,71.5,72.6500015258789,69.46286010742188,794700
2018-01-23,72.5,72.7699966430664,72.19000244140625,72.61000061035156,69.42461395263672,856000
2018-01-24,72.75,73.1500015258789,72.12000274658203,72.56999969482422,69.38634490966797,620100
2018-01-25,72.91999816894531,73.55000305175781,72.36000061035156,73.23999786376953,70.0269546508789,709400
2018-01-26,73.5,74.44000244140625,73.37999725341797,74.41000366210938,71.1456527709961,804400
2018-01-29,74.06999969482422,74.4800033569336,73.2300033569336,73.41000366210938,70.18952178955078,791500
2018-01-30,72.83999633789062,73.5199966430664,72.5999984741211,73.06999969482422,69.86442565917969,835900
2018-01-31,73.26000213623047,73.98999786376953,72.08999633789062,72.26000213623047,69.08995819091797,1638300
2018-02-01,72.5,75.68000030517578,72.5,74.83999633789062,71.5567626953125,1817600
2018-02-02,74.94999694824219,76.80999755859375,74.6500015258789,75.66000366210938,72.3408203125,2171800
2018-02-05,75.22000122070312,76.16999816894531,72.61000061035156,72.66000366210938,69.47240447998047,2214300
2018-02-06,71.6500015258789,71.8499984741211,69.69000244140625,71.33000183105469,68.20076751708984,2295200
2018-02-07,71.2699966430664,72.86000061035156,71.12000274658203,71.79000091552734,68.64056396484375,1748800
2018-02-08,71.73999786376953,72.1500015258789,70.20999908447266,70.23999786376953,67.15858459472656,1495000
2018-02-09,70.9800033569336,71.30000305175781,68.37999725341797,70.81999969482422,67.713134765625,1725200
2018-02-12,71.2699966430664,72.5999984741211,71.0,71.93000030517578,68.77442932128906,1040500
2018-02-13,71.44999694824219,72.94999694824219,71.43000030517578,72.7699966430664,69.57759094238281,987200
2018-02-14,72.16999816894531,73.51000213623047,71.95999908447266,73.30999755859375,70.29676055908203,1369000
2018-02-15,73.88999938964844,74.83000183105469,73.18000030517578,74.7300033569336,71.65839385986328,1302700
2018-02-16,74.54000091552734,75.9000015258789,74.37000274658203,75.2300033569336,72.13785552978516,955500
2018-02-20,75.02999877929688,75.91000366210938,74.51000213623047,74.7300033569336,71.65839385986328,1170000
2018-02-21,75.0199966430664,76.3499984741211,74.9000015258789,75.18000030517578,72.08991241455078,1011400
2018-02-22,75.56999969482422,76.04000091552734,74.87000274658203,75.05000305175781,71.96524047851562,704600
2018-02-23,75.12999725341797,75.95999908447266,74.80000305175781,75.93000030517578,72.80908203125,443500
2018-02-26,76.25,76.61000061035156,75.55000305175781,76.26000213623047,73.1255111694336,1014100
2018-02-27,76.37000274658203,76.62000274658203,75.7300033569336,75.75,72.63645935058594,813700
2018-02-28,75.77999877929688,76.68000030517578,74.55999755859375,74.58000183105469,71.51456451416016,1001300
2018-03-01,74.5,74.70999908447266,72.44000244140625,73.2699966430664,70.2583999633789,1520100
2018-03-02,72.75,73.75,72.27999877929688,73.51000213623047,70.48854064941406,910100
2018-03-05,73.20999908447266,74.08999633789062,72.55000305175781,73.86000061035156,70.82415008544922,1023100
2018-03-06,74.23999786376953,75.36000061035156,74.2300033569336,75.27999877929688,72.18578338623047,907500
2018-03-07,74.44999694824219,76.54000091552734,74.36000061035156,76.37999725341797,73.24058532714844,1229500
2018-03-08,76.79000091552734,77.26000213623047,75.81999969482422,77.19000244140625,74.01729583740234,1092900
2018-03-09,77.69999694824219,79.5199966430664,77.58999633789062,79.4800033569336,76.21316528320312,1202300
2018-03-12,79.5,79.66999816894531,77.80999755859375,78.08999633789062,74.88028717041016,882900
2018-03-13,78.3499984741211,79.02999877929688,77.69000244140625,77.9800033569336,74.7748031616211,700400
2018-03-14,78.43000030517578,78.43000030517578,76.9800033569336,77.11000061035156,73.94056701660156,831800
2018-03-15,77.43000030517578,78.08000183105469,77.05999755859375,77.63999938964844,74.44879150390625,628200
